id,ran_at,keyword,job_count,skill_counts,role_counts
1c040489b8d9436da250235ff670a690,2026-04-27 00:00:00+00,Project Manager,313,"{""git"":17,""sql"":17,""okrs"":26,""linux"":13,""risk management"":23,""roadmap planning"":10,""product management"":11,""software estimation"":10,""technical leadership"":8,""stakeholder management"":22}","{""scrum master"":4,""project manager"":5,""business analyst"":4}"
21e75c4c857944c193cbbcf7c2d33726,2026-04-27 00:00:00+00,Backend Engineer,346,"{""git"":18,""sql"":17,""linux"":13,""node.js"":29,""rabbitmq"":19,""webhooks"":31,""oauth 2.0"":11,""postgresql"":19,""backend caching"":22,""openapi / swagger"":20,""graphql subscriptions"":25}","{""api developer"":4,""backend engineer"":4,""database engineer"":4}"
6fbaee56f6c2466eb702df41225b1305,2026-04-27 00:00:00+00,DevOps Engineer,337,"{""aws"":13,""git"":13,""slo"":17,""sql"":20,""azure"":28,""linux"":13,""argocd"":8,""docker"":18,""gitops"":19,""grafana"":9,""terraform"":15,""kubernetes"":5,""prometheus"":7,""cloud observability"":29,""incident management"":27}","{""cloud engineer"":7,""devops engineer"":8,""platform engineer"":3,""site reliability engineer"":3}"
9bfac7ff2fe84817ab8c3e2669fcc6e3,2026-04-27 00:00:00+00,Frontend Developer,329,"{""git"":16,""sql"":24,""vite"":19,""linux"":15,""react"":11,""next.js"":21,""zustand"":24,""tailwind"":31,""storybook"":20,""typescript"":6,""framer motion"":14,""redux toolkit"":23,""web performance optimization"":21}","{""ui engineer"":3,""react developer"":7,""frontend developer"":7}"
bfa9039f071146b6a39a4a8fa5c41853,2026-04-27 00:00:00+00,AI/ML Engineer,317,"{""git"":12,""rag"":18,""sql"":23,""linux"":11,""python"":21,""pytorch"":19,""langchain"":15,""tensorflow"":5,""machine learning"":21,""model fine-tuning"":10,""vector embeddings"":6,""speech recognition"":16,""large language models (llms)"":13}","{""ai engineer"":6,""ml engineer"":3,""data scientist"":3,""prompt engineer"":3}"
d5d21c3ec7c94ab6908e0af0f7d8a7f6,2026-04-27 00:00:00+00,Cybersecurity Analyst,371,"{""git"":14,""sql"":21,""dast"":30,""sast"":18,""linux"":16,""devsecops"":11,""cloud security"":29,""threat modeling"":12,""zero trust architecture"":7,""compliance (iso 27001, soc 2, gdpr)"":15}","{""interns"":2,""soc analyst"":3,""security analyst"":7,""security engineer"":4}"
d89b321632d3449dbbee06d24964ae87,2026-04-27 00:00:00+00,Software Engineer,310,"{""ddd"":14,""git"":13,""sql"":18,""java"":12,""ci/cd"":15,""linux"":15,""react"":23,""docker"":21,""python"":11,""graphql"":13,""rest api"":24,""javascript"":7,""typescript"":7,""microservices"":14,""clean architecture"":26}","{""interns"":2,""qa engineer"":2,""backend developer"":5,""software engineer"":7,""frontend developer"":4,""full stack developer"":5}"
02d3c2226dcb406cb36f32ec721c706a,2026-04-26 00:00:00+00,UI/UX Intern,318,"{""git"":13,""sql"":21,""figma"":16,""linux"":15,""ux writing"":21,""motion design"":10,""design systems"":23,""usability testing"":23,""micro-interactions"":16,""responsive design principles"":19}","{""ui/ux intern"":6,""graphic designer"":4,""product designer"":2}"
230fc042395b434a9dda5a67f7cf0057,2026-04-26 00:00:00+00,AI/ML Engineer,324,"{""git"":12,""rag"":10,""sql"":21,""linux"":10,""python"":26,""pytorch"":10,""langchain"":16,""tensorflow"":24,""machine learning"":24,""model fine-tuning"":15,""vector embeddings"":19,""speech recognition"":9,""large language models (llms)"":16}","{""interns"":4,""ai engineer"":7,""ml engineer"":6,""data scientist"":3,""prompt engineer"":3}"
93622fb6ac224643ae839fae0fc643ce,2026-04-26 00:00:00+00,Software Engineer,341,"{""ddd"":15,""git"":17,""sql"":24,""java"":16,""ci/cd"":27,""linux"":11,""react"":27,""docker"":18,""python"":29,""graphql"":24,""rest api"":6,""javascript"":13,""typescript"":28,""microservices"":15,""clean architecture"":25}","{""interns"":2,""qa engineer"":3,""backend developer"":5,""software engineer"":8,""frontend developer"":3,""full stack developer"":5}"
96696642f5df4682929287c959a04819,2026-04-26 00:00:00+00,Frontend Developer,342,"{""git"":18,""sql"":21,""vite"":20,""linux"":14,""react"":22,""next.js"":25,""zustand"":22,""tailwind"":26,""storybook"":15,""typescript"":8,""framer motion"":18,""redux toolkit"":35,""web performance optimization"":21}","{""interns"":2,""ui engineer"":4,""react developer"":7,""frontend developer"":6}"
a4ba63bff93646d3aca41a701b650427,2026-04-26 00:00:00+00,DevOps Engineer,301,"{""aws"":12,""git"":13,""slo"":13,""sql"":19,""azure"":17,""linux"":12,""argocd"":17,""docker"":14,""gitops"":18,""grafana"":17,""terraform"":19,""kubernetes"":21,""prometheus"":20,""cloud observability"":15,""incident management"":8}","{""cloud engineer"":3,""devops engineer"":8,""platform engineer"":2,""site reliability engineer"":3}"
b7ed587472d74737b1b2e8876f458086,2026-04-26 00:00:00+00,Project Manager,327,"{""git"":16,""sql"":19,""okrs"":22,""linux"":12,""risk management"":19,""roadmap planning"":13,""product management"":30,""software estimation"":7,""technical leadership"":23,""stakeholder management"":10}","{""scrum master"":4,""project manager"":7,""business analyst"":4}"
e2fe9bc91e8d4933a9f3ddaf8f281eec,2026-04-26 00:00:00+00,Cybersecurity Analyst,345,"{""git"":16,""sql"":17,""dast"":8,""sast"":24,""linux"":11,""devsecops"":9,""cloud security"":31,""threat modeling"":15,""zero trust architecture"":13,""compliance (iso 27001, soc 2, gdpr)"":24}","{""soc analyst"":4,""security analyst"":7,""security engineer"":4}"
ed59cabd0430454983c628aa0b5aa2ea,2026-04-26 00:00:00+00,Backend Engineer,347,"{""git"":15,""sql"":21,""linux"":13,""node.js"":11,""rabbitmq"":20,""webhooks"":9,""oauth 2.0"":20,""postgresql"":28,""backend caching"":15,""openapi / swagger"":20,""graphql subscriptions"":26}","{""api developer"":5,""backend engineer"":7,""database engineer"":4}"
2827417e4e324ac8a5a7bec467fa2113,2026-04-25 00:00:00+00,UI/UX Intern,333,"{""git"":15,""sql"":17,""figma"":15,""linux"":11,""ux writing"":33,""motion design"":14,""design systems"":24,""usability testing"":15,""micro-interactions"":21,""responsive design principles"":20}","{""ui/ux intern"":8,""graphic designer"":4,""product designer"":2}"
42164703d72e40479a2d9023113bd01e,2026-04-25 00:00:00+00,Cybersecurity Analyst,362,"{""git"":18,""sql"":21,""dast"":13,""sast"":30,""linux"":17,""devsecops"":20,""cloud security"":28,""threat modeling"":10,""zero trust architecture"":12,""compliance (iso 27001, soc 2, gdpr)"":27}","{""soc analyst"":5,""security analyst"":8,""security engineer"":4}"
529a7af8538b43f485d71b7ce5a7f2ee,2026-04-25 00:00:00+00,Software Engineer,324,"{""ddd"":20,""git"":14,""sql"":19,""java"":19,""ci/cd"":22,""linux"":13,""react"":14,""docker"":16,""python"":9,""graphql"":12,""rest api"":18,""javascript"":8,""typescript"":10,""microservices"":9,""clean architecture"":16}","{""qa engineer"":3,""backend developer"":4,""software engineer"":7,""frontend developer"":5,""full stack developer"":5}"
5aa1124e8b5041689228569680f2a98e,2026-04-25 00:00:00+00,Project Manager,361,"{""git"":14,""sql"":20,""okrs"":18,""linux"":13,""risk management"":16,""roadmap planning"":27,""product management"":11,""software estimation"":19,""technical leadership"":24,""stakeholder management"":16}","{""scrum master"":3,""project manager"":7,""business analyst"":5}"
9f54687e83244c8fa08210809c82139d,2026-04-25 00:00:00+00,Backend Engineer,345,"{""git"":13,""sql"":21,""linux"":16,""node.js"":16,""rabbitmq"":26,""webhooks"":27,""oauth 2.0"":20,""postgresql"":14,""backend caching"":8,""openapi / swagger"":5,""graphql subscriptions"":11}","{""api developer"":4,""backend engineer"":9,""database engineer"":5}"
b76748d5d91742f19dc6335aab6dcf61,2026-04-25 00:00:00+00,AI/ML Engineer,353,"{""git"":19,""rag"":29,""sql"":25,""linux"":13,""python"":13,""pytorch"":5,""langchain"":11,""tensorflow"":22,""machine learning"":8,""model fine-tuning"":10,""vector embeddings"":22,""speech recognition"":8,""large language models (llms)"":10}","{""interns"":2,""ai engineer"":9,""ml engineer"":6,""data scientist"":4,""prompt engineer"":2}"
be3888f6fbe54dfb95e9093044b2fffd,2026-04-25 00:00:00+00,DevOps Engineer,311,"{""aws"":8,""git"":15,""slo"":16,""sql"":17,""azure"":7,""linux"":11,""argocd"":11,""docker"":17,""gitops"":18,""grafana"":17,""terraform"":15,""kubernetes"":12,""prometheus"":11,""cloud observability"":15,""incident management"":22}","{""interns"":4,""cloud engineer"":6,""devops engineer"":6,""platform engineer"":2,""site reliability engineer"":3}"
f8b71bf8fef84a8bad21c3a976941de7,2026-04-25 00:00:00+00,Frontend Developer,335,"{""git"":17,""sql"":24,""vite"":9,""linux"":12,""react"":21,""next.js"":16,""zustand"":33,""tailwind"":20,""storybook"":6,""typescript"":23,""framer motion"":34,""redux toolkit"":32,""web performance optimization"":23}","{""ui engineer"":3,""react developer"":8,""frontend developer"":9}"
05f3f29e62ad461faa5f238463777a3b,2026-04-24 00:00:00+00,Software Engineer,304,"{""ddd"":18,""git"":17,""sql"":22,""java"":19,""ci/cd"":11,""linux"":11,""react"":24,""docker"":26,""python"":18,""graphql"":17,""rest api"":16,""javascript"":25,""typescript"":12,""microservices"":25,""clean architecture"":8}","{""qa engineer"":2,""backend developer"":3,""software engineer"":9,""frontend developer"":4,""full stack developer"":6}"
10bd0aeb52fb4a759047aa4e4e47197f,2026-04-24 00:00:00+00,Frontend Developer,349,"{""git"":16,""sql"":23,""vite"":22,""linux"":13,""react"":10,""next.js"":27,""zustand"":16,""tailwind"":13,""storybook"":7,""typescript"":19,""framer motion"":31,""redux toolkit"":9,""web performance optimization"":16}","{""ui engineer"":4,""react developer"":6,""frontend developer"":8}"
2093898e7c054097b06afd3a7b7da945,2026-04-24 00:00:00+00,Project Manager,347,"{""git"":18,""sql"":20,""okrs"":25,""linux"":12,""risk management"":19,""roadmap planning"":7,""product management"":26,""software estimation"":9,""technical leadership"":30,""stakeholder management"":21}","{""scrum master"":4,""project manager"":9,""business analyst"":3}"
4a998a80dba543c2b44fc36f238a80ab,2026-04-24 00:00:00+00,Cybersecurity Analyst,371,"{""git"":17,""sql"":26,""dast"":8,""sast"":30,""linux"":17,""devsecops"":9,""cloud security"":17,""threat modeling"":28,""zero trust architecture"":27,""compliance (iso 27001, soc 2, gdpr)"":20}","{""interns"":2,""soc analyst"":5,""security analyst"":7,""security engineer"":2}"
5d8f1da151294415ae72b1003104508d,2026-04-24 00:00:00+00,Backend Engineer,352,"{""git"":20,""sql"":19,""linux"":15,""node.js"":7,""rabbitmq"":25,""webhooks"":20,""oauth 2.0"":36,""postgresql"":23,""backend caching"":9,""openapi / swagger"":13,""graphql subscriptions"":7}","{""interns"":4,""api developer"":6,""backend engineer"":8,""database engineer"":4}"
70005f8a4d3d466eb03a9617d34265fc,2026-04-24 00:00:00+00,UI/UX Intern,332,"{""git"":18,""sql"":18,""figma"":9,""linux"":14,""ux writing"":21,""motion design"":23,""design systems"":16,""usability testing"":18,""micro-interactions"":15,""responsive design principles"":28}","{""ui/ux intern"":8,""graphic designer"":4,""product designer"":2}"
b2e21f9f1d8d48e4aa81669a09a4e72e,2026-04-24 00:00:00+00,DevOps Engineer,315,"{""aws"":17,""git"":15,""slo"":23,""sql"":15,""azure"":15,""linux"":15,""argocd"":19,""docker"":10,""gitops"":32,""grafana"":23,""terraform"":9,""kubernetes"":28,""prometheus"":8,""cloud observability"":9,""incident management"":7}","{""cloud engineer"":6,""devops engineer"":9,""platform engineer"":2,""site reliability engineer"":3}"
e94e5fcb87af44ddb6ab2d7b0d19f0a9,2026-04-24 00:00:00+00,AI/ML Engineer,326,"{""git"":17,""rag"":16,""sql"":23,""linux"":15,""python"":17,""pytorch"":25,""langchain"":22,""tensorflow"":18,""machine learning"":14,""model fine-tuning"":9,""vector embeddings"":7,""speech recognition"":9,""large language models (llms)"":11}","{""ai engineer"":6,""ml engineer"":4,""data scientist"":3,""prompt engineer"":3}"
0450ee467e0343c08f8b40355cc215e9,2026-04-23 00:00:00+00,AI/ML Engineer,337,"{""git"":16,""rag"":13,""sql"":21,""linux"":14,""python"":21,""pytorch"":13,""langchain"":16,""tensorflow"":10,""machine learning"":18,""model fine-tuning"":36,""vector embeddings"":15,""speech recognition"":18,""large language models (llms)"":32}","{""ai engineer"":7,""ml engineer"":4,""data scientist"":3,""prompt engineer"":3}"
5d8387c48ec64e9f9a54ba416b8c0fed,2026-04-23 00:00:00+00,Project Manager,346,"{""git"":17,""sql"":22,""okrs"":23,""linux"":12,""risk management"":20,""roadmap planning"":24,""product management"":20,""software estimation"":8,""technical leadership"":13,""stakeholder management"":31}","{""scrum master"":4,""project manager"":9,""business analyst"":5}"
6a7c61dfe83d4513a19b0a035d7b920f,2026-04-23 00:00:00+00,DevOps Engineer,319,"{""aws"":8,""git"":14,""slo"":15,""sql"":17,""azure"":15,""linux"":15,""argocd"":9,""docker"":19,""gitops"":15,""grafana"":8,""terraform"":18,""kubernetes"":8,""prometheus"":25,""cloud observability"":14,""incident management"":11}","{""cloud engineer"":6,""devops engineer"":10,""platform engineer"":2,""site reliability engineer"":3}"
74f8832aff324f4a9bfbf14b44dd03c5,2026-04-23 00:00:00+00,Frontend Developer,400,"{""git"":20,""sql"":24,""vite"":24,""linux"":16,""react"":30,""next.js"":22,""zustand"":14,""tailwind"":14,""storybook"":21,""typescript"":25,""framer motion"":25,""redux toolkit"":26,""web performance optimization"":8}","{""interns"":3,""ui engineer"":4,""react developer"":6,""frontend developer"":11}"
824c0ed8d4f34dab80a797333b8118de,2026-04-23 00:00:00+00,UI/UX Intern,301,"{""git"":13,""sql"":19,""figma"":9,""linux"":13,""ux writing"":17,""motion design"":13,""design systems"":13,""usability testing"":21,""micro-interactions"":11,""responsive design principles"":20}","{""ui/ux intern"":8,""graphic designer"":5,""product designer"":2}"
9a224325a2694fd59bf2ca41072f5e18,2026-04-23 00:00:00+00,Cybersecurity Analyst,350,"{""git"":14,""sql"":23,""dast"":23,""sast"":13,""linux"":12,""devsecops"":7,""cloud security"":23,""threat modeling"":16,""zero trust architecture"":17,""compliance (iso 27001, soc 2, gdpr)"":29}","{""interns"":1,""soc analyst"":4,""security analyst"":6,""security engineer"":3}"
